Gender,PROGN,IMMIG,LANGN,REPEAT,FAMSUP,ESCS,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
Male,Technical,Native student,Other,Never repeated,-1.2562,-2.2838,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,222.0,0.7692,0.6429,0.1773,0.7143,-0.7828,0.8332,0.6101,15 students or fewer,Some support from education authorities,0.3786,0.4949,2.0,Middle
Male,Technical,Native student,Italian,Never repeated,-0.5254,0.3319,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,222.0,0.7692,0.6429,0.1773,0.7143,-0.7828,0.8332,0.6101,15 students or fewer,Some support from education authorities,0.3786,0.4949,2.0,Middle
Male,Technical,Immig student,Italian,Never repeated,-0.0359,-1.4727,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,222.0,0.7692,0.6429,0.1773,0.7143,-0.7828,0.8332,0.6101,15 students or fewer,Some support from education authorities,0.3786,0.4949,2.0,Middle
Male,Technical,Native student,Italian,Never repeated,-0.4106,-0.3424,A town (15 000 to about 100 000 people),There are two or more other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,222.0,0.7692,0.6429,0.1773,0.7143,-0.7828,0.8332,0.6101,15 students or fewer,Some support from education authorities,0.3786,0.4949,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,1.5788,-0.014,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,1.8807,0.4461,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.3132,0.3897,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.22,1.4449,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,,0.4352,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,-0.1869,-1.009,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-0.2282,-0.8166,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Other,Never repeated,-0.9358,-0.2382,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,1.7589,0.5385,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,1.8724,-0.7169,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.2292,1.209,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-1.3856,-1.2975,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.1465,0.24,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,-0.9447,0.0063,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Other,Never repeated,0.684,-0.6684,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,1.4425,-0.3728,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.2556,-0.1758,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,-0.4813,-0.45,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,0.1166,0.4368,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,0.2464,1.3282,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,-0.5977,0.6568,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Native student,Italian,Never repeated,0.595,0.9891,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-0.6186,-0.1223,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,1.8561,-0.0124,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-2.666,-0.1556,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.0646,-0.5047,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.9043,0.0481,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Male,Academic,Immig student,Italian,Never repeated,1.1155,0.1364,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,0.2808,0.9795,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-0.7607,-0.3995,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,1.4835,-0.053,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Other,Never repeated,-0.0987,0.9468,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
Female,Academic,Native student,Italian,Never repeated,-0.913,-0.3015,A town (15 000 to about 100 000 people),There is one other school in this area that competes for our students.,No,Not for any classes,Yes,Yes,Public,1554.0,0.0,0.1481,0.8474,0.119,-0.0097,-0.8361,0.8456,26-30 students,Some support from education authorities,-0.4914,0.0468,2.0,Middle
